final_PTS,TS%,FTr,USG%,PER,avg_PTS,FGA,MP,ORtg,eFG%_2,Pace,Opponent_FG%,Range_0-3_Made,Range_3-10_Made,Range_10-16_Made,Range_16-3P_Made,3P_Made
3,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.9,0.55,100.9,0.466,0.716,0.507,0.42,0.404,0.359
5,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.9,0.55,100.9,0.468,0.707,0.449,0.436,0.407,0.363
6,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.9,0.55,100.9,0.462,0.686,0.416,0.415,0.391,0.355
6,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.9,0.55,100.9,0.462,0.686,0.416,0.415,0.391,0.355
11,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.9,0.55,100.9,0.464,0.714,0.454,0.422,0.397,0.349
3,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.9,0.55,100.9,0.487,0.712,0.478,0.466,0.392,0.395
8,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.9,0.55,100.9,0.463,0.66,0.426,0.425,0.38,0.371
2,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.9,0.55,100.9,0.487,0.712,0.478,0.466,0.392,0.395
0,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.9,0.55,100.9,0.468,0.707,0.449,0.436,0.407,0.363
3,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.9,0.55,100.9,0.47,0.71,0.398,0.434,0.424,0.372
0,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.9,0.55,100.9,0.487,0.685,0.467,0.441,0.423,0.373
0,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.9,0.55,100.9,0.491,0.732,0.489,0.458,0.406,0.351
3,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.6,0.515,97.1,0.491,0.732,0.489,0.458,0.406,0.351
0,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.6,0.515,97.1,0.468,0.707,0.449,0.436,0.407,0.363
0,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.6,0.515,97.1,0.455,0.652,0.437,0.432,0.389,0.361
0,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.6,0.515,97.1,0.473,0.682,0.45,0.425,0.431,0.37
0,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.6,0.515,97.1,0.475,0.736,0.421,0.46,0.381,0.368
0,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.6,0.515,97.1,0.453,0.676,0.438,0.469,0.407,0.352
6,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.6,0.515,97.1,0.467,0.705,0.493,0.463,0.407,0.353
10,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.6,0.515,97.1,0.47,0.712,0.435,0.484,0.391,0.356
2,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.6,0.515,97.1,0.49,0.716,0.477,0.453,0.481,0.37
5,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.6,0.515,97.1,0.462,0.686,0.416,0.415,0.391,0.355
3,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.6,0.515,97.1,0.468,0.707,0.449,0.436,0.407,0.363
8,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.6,0.515,97.1,0.49,0.716,0.477,0.453,0.481,0.37
3,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.6,0.515,97.1,0.491,0.716,0.471,0.42,0.422,0.376
3,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.6,0.515,97.1,0.463,0.682,0.478,0.464,0.401,0.348
3,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.6,0.515,97.1,0.464,0.714,0.454,0.422,0.397,0.349
0,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.6,0.515,97.1,0.48,0.699,0.485,0.43,0.368,0.387
8,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.6,0.515,97.1,0.474,0.701,0.464,0.472,0.394,0.358
10,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.6,0.515,97.1,0.462,0.686,0.416,0.415,0.391,0.355
11,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.6,0.515,97.1,0.462,0.686,0.416,0.415,0.391,0.355
0,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.6,0.515,97.1,0.487,0.712,0.478,0.466,0.392,0.395
0,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.6,0.515,97.1,0.491,0.716,0.471,0.42,0.422,0.376
0,0.638,0.124,15.4,9.0,5.4,4.0,13.9,115.6,0.515,97.1,0.487,0.685,0.467,0.441,0.423,0.373
